genres,reassigned
21,19
495,122
12,11
15,14
10,9
21,19
38,30
5,4
250,96
250,96
250,96
250,96
250,96
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
322,103
12,11
4,3
12,11
138,72
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
58,39
58,39
58,39
58,39
58,39
58,39
15,14
15,14
15,14
15,14
38,30
38,30
38,30
38,30
38,30
15,14
17,15
118,68
167,74
167,74
167,74
15,14
15,14
15,14
15,14
15,14
15,14
11,10
11,10
11,10
11,10
11,10
11,10
11,10
11,10
11,10
7,6
42,32
42,32
42,32
27,23
297,100
297,100
297,100
297,100
297,100
27,23
30,24
297,100
297,100
297,100
297,100
297,100
297,100
297,100
15,14
15,14
15,14
15,14
15,14
38,30
15,14
15,14
15,14
297,100
297,100
297,100
297,100
297,100
297,100
297,100
297,100
224,92
224,92
224,92
224,92
224,92
25,21
25,21
25,21
25,21
297,100
297,100
297,100
297,100
297,100
297,100
297,100
297,100
76,47
76,47
76,47
47,36
47,36
47,36
47,36
47,36
47,36
47,36
47,36
47,36
47,36
47,36
47,36
47,36
47,36
47,36
47,36
47,36
47,36
47,36
166,73
166,73
166,73
166,73
166,73
250,96
250,96
250,96
250,96
250,96
250,96
250,96
250,96
250,96
32,26
32,26
107,64
107,64
107,64
107,64
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
42,32
42,32
42,32
42,32
42,32
17,15
17,15
17,15
17,15
17,15
17,15
17,15
166,73
21,19
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
4,3
297,100
297,100
71,45
71,45
118,68
118,68
118,68
118,68
118,68
118,68
15,14
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
5,4
5,4
1060,141
181,82
181,82
15,14
15,14
15,14
15,14
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
30,24
30,24
30,24
30,24
30,24
30,24
30,24
30,24
30,24
30,24
30,24
30,24
30,24
30,24
30,24
30,24
30,24
30,24
30,24
30,24
30,24
30,24
42,32
42,32
42,32
42,32
42,32
42,32
42,32
42,32
42,32
42,32
42,32
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
76,47
76,47
38,30
3,2
76,47
76,47
76,47
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
17,15
17,15
17,15
17,15
2,1
2,1
2,1
2,1
2,1
2,1
130,70
130,70
130,70
130,70
130,70
130,70
130,70
130,70
130,70
250,96
250,96
250,96
250,96
250,96
250,96
250,96
250,96
18,16
18,16
18,16
18,16
18,16
79,49
79,49
79,49
79,49
79,49
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
297,100
5,4
15,14
538,127
538,127
79,49
79,49
79,49
79,49
79,49
79,49
79,49
79,49
79,49
79,49
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
38,30
5,4
5,4
38,30
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
5,4
5,4
76,47
76,47
76,47
76,47
76,47
76,47
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
42,32
42,32
42,32
15,14
38,30
38,30
10,9
10,9
10,9
10,9
10,9
10,9
10,9
10,9
10,9
10,9
10,9
297,100
297,100
297,100
297,100
297,100
297,100
15,14
15,14
15,14
15,14
76,47
297,100
66,43
66,43
66,43
66,43
66,43
66,43
66,43
66,43
66,43
66,43
38,30
19,17
76,47
38,30
38,30
38,30
103,63
76,47
76,47
76,47
38,30
38,30
38,30
38,30
66,43
38,30
66,43
38,30
38,30
296,99
21,19
183,84
183,84
76,47
76,47
42,32
42,32
42,32
42,32
42,32
42,32
42,32
42,32
42,32
33,27
33,27
33,27
33,27
5,4
297,100
297,100
297,100
297,100
297,100
297,100
297,100
297,100
4,3
4,3
4,3
4,3
4,3
4,3
85,51
85,51
85,51
85,51
85,51
85,51
186,87
186,87
186,87
186,87
186,87
186,87
186,87
186,87
186,87
186,87
186,87
186,87
186,87
186,87
186,87
186,87
186,87
186,87
186,87
186,87
186,87
186,87
186,87
186,87
186,87
186,87
186,87
186,87
186,87
186,87
186,87
47,36
184,85
184,85
184,85
184,85
184,85
184,85
184,85
184,85
184,85
184,85
184,85
182,83
182,83
182,83
182,83
182,83
182,83
182,83
182,83
182,83
98,59
98,59
98,59
98,59
98,59
98,59
98,59
98,59
98,59
98,59
538,127
538,127
538,127
538,127
538,127
538,127
53,38
53,38
53,38
17,15
17,15
17,15
17,15
17,15
17,15
17,15
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
17,15
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
297,100
297,100
297,100
297,100
297,100
297,100
15,14
15,14
15,14
15,14
15,14
38,30
107,64
4,3
4,3
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
76,47
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
81,50
81,50
81,50
81,50
81,50
81,50
5,4
81,50
5,4
38,30
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
21,19
21,19
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
250,96
250,96
250,96
250,96
250,96
236,93
236,93
236,93
236,93
236,93
236,93
236,93
236,93
236,93
236,93
236,93
236,93
236,93
236,93
236,93
236,93
236,93
236,93
236,93
236,93
236,93
76,47
76,47
76,47
76,47
15,14
15,14
10,9
10,9
10,9
10,9
10,9
10,9
180,81
180,81
180,81
180,81
180,81
180,81
180,81
180,81
180,81
180,81
183,84
15,14
15,14
15,14
15,14
297,100
297,100
236,93
236,93
236,93
236,93
236,93
236,93
236,93
236,93
25,21
25,21
25,21
25,21
15,14
15,14
15,14
15,14
15,14
15,14
236,93
76,47
21,19
76,47
103,63
10,9
94,57
184,85
184,85
12,11
15,14
15,14
15,14
15,14
15,14
15,14
12,11
66,43
66,43
17,15
17,15
17,15
1,0
66,43
38,30
38,30
38,30
1,0
443,117
443,117
4,3
172,77
172,77
172,77
172,77
172,77
172,77
172,77
172,77
172,77
172,77
172,77
4,3
38,30
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
4,3
4,3
4,3
4,3
4,3
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
224,92
224,92
224,92
224,92
19,17
19,17
19,17
19,17
19,17
4,3
4,3
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
41,31
41,31
41,31
41,31
41,31
41,31
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
183,84
183,84
183,84
183,84
183,84
183,84
183,84
183,84
183,84
183,84
38,30
41,31
41,31
1,0
38,30
15,14
15,14
5,4
14,13
286,98
38,30
250,96
250,96
250,96
250,96
250,96
250,96
250,96
250,96
250,96
250,96
250,96
250,96
250,96
58,39
38,30
38,30
10,9
10,9
38,30
38,30
38,30
297,100
297,100
297,100
25,21
25,21
25,21
25,21
25,21
25,21
10,9
89,54
15,14
12,11
107,64
107,64
107,64
107,64
107,64
107,64
12,11
12,11
12,11
12,11
58,39
38,30
38,30
38,30
38,30
38,30
38,30
224,92
224,92
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
32,26
32,26
32,26
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
21,19
21,19
286,98
12,11
10,9
21,19
10,9
10,9
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
32,26
32,26
32,26
32,26
32,26
32,26
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
224,92
224,92
224,92
224,92
224,92
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
38,30
166,73
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
297,100
297,100
297,100
297,100
187,88
187,88
236,93
236,93
236,93
236,93
236,93
236,93
236,93
236,93
236,93
236,93
236,93
236,93
236,93
542,129
542,129
542,129
542,129
15,14
15,14
15,14
15,14
15,14
12,11
12,11
12,11
12,11
12,11
1,0
1,0
1,0
1,0
26,22
26,22
12,11
31,25
31,25
31,25
31,25
31,25
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
25,21
74,46
1,0
58,39
4,3
250,96
25,21
111,66
111,66
111,66
111,66
111,66
111,66
111,66
111,66
111,66
111,66
111,66
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
15,14
15,14
107,64
311,101
1,0
19,17
19,17
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
1,0
250,96
250,96
250,96
250,96
250,96
250,96
250,96
250,96
250,96
250,96
250,96
250,96
250,96
250,96
250,96
10,9
10,9
10,9
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
111,66
111,66
297,100
297,100
297,100
297,100
297,100
297,100
297,100
297,100
297,100
297,100
297,100
297,100
297,100
1,0
66,43
66,43
66,43
66,43
66,43
66,43
38,30
38,30
15,14
15,14
15,14
15,14
15,14
4,3
4,3
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
21,19
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
31,25
31,25
31,25
31,25
31,25
31,25
31,25
31,25
31,25
31,25
31,25
31,25
31,25
31,25
31,25
31,25
21,19
180,81
180,81
180,81
180,81
42,32
42,32
42,32
42,32
42,32
42,32
42,32
42,32
19,17
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
85,51
85,51
85,51
85,51
85,51
36,28
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
38,30
38,30
38,30
38,30
94,57
94,57
94,57
94,57
94,57
94,57
94,57
94,57
94,57
90,55
66,43
103,63
66,43
5,4
66,43
66,43
66,43
66,43
322,103
322,103
322,103
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
21,19
21,19
21,19
21,19
21,19
21,19
76,47
12,11
12,11
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
10,9
10,9
10,9
10,9
10,9
10,9
10,9
10,9
10,9
10,9
10,9
10,9
10,9
10,9
10,9
10,9
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
76,47
76,47
76,47
76,47
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
542,129
542,129
542,129
542,129
542,129
542,129
542,129
542,129
542,129
542,129
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
297,100
297,100
297,100
297,100
297,100
297,100
297,100
21,19
21,19
21,19
21,19
17,15
286,98
10,9
10,9
109,65
109,65
109,65
109,65
109,65
109,65
109,65
109,65
15,14
15,14
98,59
98,59
98,59
98,59
98,59
98,59
98,59
98,59
98,59
98,59
236,93
236,93
236,93
236,93
236,93
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
66,43
66,43
66,43
66,43
66,43
66,43
66,43
66,43
66,43
66,43
66,43
66,43
15,14
15,14
15,14
15,14
15,14
15,14
495,122
495,122
495,122
495,122
495,122
495,122
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
15,14
66,43
15,14
26,22
47,36
15,14
66,43
491,121
42,32
42,32
42,32
42,32
42,32
42,32
42,32
42,32
42,32
42,32
113,67
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
17,15
41,31
15,14
66,43
66,43
66,43
66,43
66,43
66,43
66,43
66,43
30,24
30,24
30,24
30,24
30,24
30,24
30,24
30,24
30,24
30,24
297,100
297,100
297,100
297,100
297,100
297,100
297,100
297,100
297,100
297,100
297,100
15,14
181,82
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
4,3
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
10,9
10,9
166,73
111,66
111,66
111,66
111,66
111,66
111,66
111,66
111,66
111,66
111,66
12,11
12,11
12,11
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
38,30
38,30
38,30
38,30
38,30
38,30
17,15
17,15
17,15
17,15
17,15
17,15
17,15
21,19
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
456,119
456,119
456,119
456,119
456,119
456,119
456,119
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
66,43
66,43
66,43
66,43
66,43
66,43
66,43
66,43
66,43
66,43
66,43
66,43
66,43
66,43
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
296,99
296,99
296,99
296,99
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
1,0
1,0
1,0
1,0
1,0
10,9
296,99
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
58,39
58,39
58,39
58,39
1,0
1,0
71,45
42,32
42,32
250,96
250,96
250,96
250,96
250,96
250,96
250,96
250,96
250,96
21,19
21,19
21,19
21,19
21,19
21,19
322,103
15,14
15,14
15,14
15,14
15,14
15,14
15,14
53,38
103,63
250,96
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
296,99
296,99
296,99
296,99
296,99
296,99
296,99
296,99
296,99
296,99
296,99
296,99
296,99
296,99
296,99
296,99
296,99
296,99
296,99
296,99
296,99
296,99
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
10,9
10,9
10,9
10,9
10,9
10,9
10,9
10,9
10,9
10,9
10,9
10,9
10,9
10,9
10,9
10,9
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
76,47
76,47
76,47
76,47
76,47
76,47
18,16
18,16
18,16
18,16
18,16
18,16
26,22
26,22
26,22
26,22
58,39
58,39
58,39
58,39
58,39
15,14
15,14
15,14
15,14
26,22
26,22
74,46
74,46
74,46
74,46
53,38
53,38
53,38
20,18
20,18
85,51
85,51
85,51
20,18
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
118,68
118,68
118,68
118,68
118,68
21,19
21,19
21,19
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
250,96
250,96
250,96
250,96
250,96
10,9
12,11
236,93
10,9
297,100
297,100
297,100
297,100
297,100
107,64
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
66,43
66,43
66,43
66,43
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
66,43
66,43
66,43
66,43
66,43
66,43
66,43
66,43
66,43
66,43
166,73
374,109
66,43
374,109
66,43
374,109
66,43
66,43
374,109
66,43
374,109
66,43
66,43
66,43
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
443,117
21,19
21,19
21,19
21,19
42,32
101,61
101,61
101,61
101,61
101,61
101,61
101,61
101,61
101,61
101,61
101,61
101,61
101,61
101,61
101,61
101,61
101,61
101,61
101,61
22,20
22,20
22,20
22,20
22,20
22,20
42,32
107,64
107,64
107,64
107,64
107,64
107,64
107,64
107,64
107,64
107,64
107,64
38,30
38,30
38,30
38,30
38,30
38,30
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
15,14
118,68
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
21,19
166,73
38,30
166,73
32,26
166,73
70,44
70,44
70,44
70,44
70,44
70,44
70,44
70,44
70,44
70,44
70,44
70,44
70,44
70,44
70,44
70,44
70,44
70,44
70,44
70,44
70,44
70,44
70,44
70,44
70,44
70,44
70,44
70,44
70,44
70,44
18,16
18,16
38,30
76,47
18,16
31,25
31,25
31,25
31,25
31,25
166,73
166,73
76,47
76,47
514,125
76,47
76,47
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
12,11
12,11
12,11
12,11
12,11
12,11
12,11
33,27
38,30
38,30
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
224,92
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
76,47
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
58,39
58,39
58,39
58,39
58,39
58,39
58,39
166,73
32,26
32,26
32,26
32,26
32,26
32,26
32,26
32,26
32,26
32,26
32,26
38,30
38,30
38,30
38,30
38,30
38,30
58,39
58,39
111,66
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
47,36
5,4
5,4
5,4
5,4
5,4
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
32,26
32,26
85,51
456,119
64,41
64,41
81,50
79,49
79,49
79,49
79,49
49,37
49,37
49,37
49,37
79,49
15,14
15,14
15,14
15,14
49,37
49,37
49,37
49,37
49,37
49,37
49,37
49,37
49,37
49,37
17,15
71,45
71,45
71,45
58,39
49,37
49,37
49,37
49,37
166,73
3,2
3,2
3,2
3,2
3,2
3,2
3,2
3,2
66,43
404,112
66,43
79,49
12,11
12,11
12,11
12,11
58,39
30,24
58,39
58,39
58,39
58,39
58,39
58,39
58,39
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
177,79
177,79
177,79
177,79
177,79
177,79
177,79
177,79
177,79
177,79
177,79
177,79
177,79
177,79
177,79
177,79
21,19
10,9
5,4
10,9
250,96
250,96
250,96
250,96
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
15,14
15,14
15,14
15,14
15,14
15,14
1,0
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
38,30
240,94
240,94
240,94
240,94
240,94
240,94
240,94
21,19
12,11
12,11
166,73
109,65
109,65
109,65
109,65
109,65
109,65
109,65
17,15
15,14
297,100
297,100
297,100
297,100
297,100
297,100
4,3
4,3
4,3
4,3
4,3
4,3
4,3
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
15,14
15,14
15,14
15,14
12,11
15,14
181,82
181,82
181,82
181,82
181,82
181,82
181,82
181,82
181,82
181,82
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
33,27
33,27
33,27
33,27
53,38
53,38
53,38
53,38
53,38
66,43
66,43
66,43
66,43
66,43
66,43
66,43
66,43
66,43
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
107,64
10,9
10,9
10,9
10,9
15,14
15,14
15,14
15,14
15,14
181,82
15,14
15,14
15,14
236,93
236,93
236,93
236,93
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
100,60
100,60
10,9
18,16
18,16
18,16
18,16
18,16
18,16
18,16
100,60
15,14
66,43
15,14
15,14
15,14
15,14
15,14
15,14
15,14
468,120
468,120
468,120
468,120
468,120
468,120
468,120
468,120
468,120
468,120
15,14
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
27,23
27,23
12,11
66,43
66,43
76,47
1193,142
1193,142
1193,142
15,14
15,14
15,14
15,14
236,93
236,93
236,93
236,93
236,93
236,93
236,93
22,20
33,27
33,27
58,39
58,39
58,39
58,39
58,39
166,73
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
250,96
250,96
250,96
250,96
250,96
250,96
66,43
66,43
66,43
66,43
66,43
66,43
66,43
66,43
66,43
66,43
33,27
186,87
186,87
186,87
240,94
240,94
240,94
240,94
240,94
240,94
240,94
240,94
240,94
240,94
4,3
12,11
10,9
5,4
103,63
4,3
15,14
107,64
38,30
32,26
32,26
38,30
15,14
15,14
107,64
107,64
38,30
15,14
38,30
