track_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
34694,-155,117,-12.1,21.2,-18.6,22.8,-8.36,4.95,0.0654,1.33,-3.64,5.53,2.4,0.186,3.06,0.921,-0.82,3.77,4.54,0.131
34695,-288,102,-9.56,13.8,2.74,9.05,4.17,13.8,9.04,10.1,-0.347,-1.51,-0.171,6.11,2.48,-0.804,1.77,2.3,3.17,1.37
34696,-144,120,-12.5,29.7,4.55,17,-6.74,8.07,0.322,2.17,-1.46,4,-2.03,3.49,-2.21,1.38,-4.36,4,-1.95,-0.0961
34697,-148,147,-3,38.2,2.3,22.5,-1.65,10.8,-2.18,0.459,-2.78,-1.55,-3.82,-0.849,-6.81,-3.93,-4.11,-2.31,-2.97,-2.85
34698,-97.1,98.8,-13.2,44.8,-14,19.8,-2.33,2.84,1.32,2.04,0.353,4.02,-3.76,6.67,-2.25,2.45,-1.81,6.42,-0.576,0.513
34699,-124,125,-16.7,42.6,-7.25,16.6,-3.79,4.31,-0.356,1.78,-0.455,4.75,1.29,3.83,-0.0445,4,-2.14,0.774,2.39,-0.0298
34700,-134,107,16.2,27.8,-2.1,16.6,-13.6,4.43,-4.32,3.36,-7.39,5.92,-3.75,4.96,-3.35,-3.2,-5.92,3.33,-1.57,0.736
34701,-114,115,7.47,35,3.65,26.3,-9.37,10.6,-7.66,4.65,-7.42,7.78,-5.88,3.57,-0.293,4.27,-3.32,5.83,-0.469,1.85
34702,-170,148,-11.6,18.7,-0.98,15.8,-0.291,8.48,-0.845,4.97,7.21,2.38,-1.52,3.04,3.58,2.46,3.08,3.83,0.416,-1.5
34703,-116,124,-9.26,30.8,-2.4,22.9,-10.6,7.87,-3.82,0.464,-6.16,1.51,-3.49,3.34,-3.26,1.4,-2.21,3.92,-4,-1.93
34704,-127,103,-6.21,38.5,-6.28,24.8,-12.6,6.73,-1.7,-1.43,-2.9,3.24,-2.31,5.19,-2,1.05,-5.82,3.6,-3.99,-2.62
34705,-121,134,-9.44,34.6,1.44,20.4,-3.89,13.3,-0.606,5.87,0.201,2.31,-7.97,1.16,-1.08,-1.73,0.605,3.05,0.857,-2.78
34706,-166,112,-1.39,39.2,-2.78,22.4,-9.63,8.38,-2.13,3.96,-3.37,4.47,2.53,4.79,2.67,4.21,-3.58,4.41,-2.35,-3.56
34707,-123,143,-12.9,25,1.9,20.6,-10.3,9.04,-2.05,-1.16,-2.59,3.2,-2.24,5.58,1.35,4.12,-1.41,4.67,-1.33,-1
34708,-174,139,9.06,20.7,6.84,23.4,-1.64,-8.26,-13.5,3.23,-1.37,-3.22,-10.9,-2.87,-2.4,3.32,-2.6,-2.41,-3.09,1.48
34709,-206,116,3.39,17.1,0.684,16.3,1.34,4.55,-8.05,-3.76,-6.84,-2.68,-4.74,1.17,0.0516,-0.582,-5.4,0.278,-1.97,-1.24
34710,-140,124,-10.9,43.9,13.5,17.4,-6.05,9.39,-3.69,3.01,-4.9,4.89,-3.18,3.06,0.804,1.11,-3.95,1.61,-1.79,-1.81
34711,-128,140,-18.4,40.4,-6.08,33.5,-10.1,17.1,1.18,5.79,2.41,4.53,-2.07,-0.344,6.17,-1.02,1.61,0.83,5.84,-3.08
34850,-147,163,-44.7,34.6,13.7,27.6,-3.3,11.4,3.37,9.3,2.22,4.29,0.879,-0.407,0.279,-2.67,-1.35,-1.27,0.0173,-1.8
34851,-124,159,-66.2,41.5,17,25,-1.89,13.4,4.33,7.82,-0.14,4,-2.75,-1.18,1.56,-2.5,1.99,0.95,-0.0343,-2.63
34887,-226,219,-33.2,-28.2,35.7,9.68,-0.0222,15.8,7.89,2.33,0.994,-6.46,-2.92,0.893,-3.62,1.71,9.76,5.98,1.15,-0.24
34888,-238,206,-21.4,-21.1,27.1,3.17,-9.08,0.0462,3.41,4.42,-2.44,-7.7,-3,-2.91,-6.17,-0.129,7.19,4.81,-0.254,-2.18
35176,-230,116,5.77,72.2,-3.15,41.4,7.08,2.98,-2.69,12.3,-8.83,3.38,-1.24,1.22,4.09,2.38,1.6,2.19,5.92,0.203
35178,-229,154,3.17,45.4,-0.0133,18,-1.7,0.641,5.26,-5.7,2.88,-9.81,0.95,4.46,-4.1,2.08,0.179,1.58,5.25,2.22
35179,-236,124,-24.1,57.2,10.1,28.2,-0.408,0.827,7.65,5.11,3.94,0.13,2.7,2.09,3.67,1.39,0.525,-0.283,6.88,2.8
35180,-240,120,-6.47,39.8,-3.73,24.9,8.71,9.13,4.86,5.39,-3.04,4.76,-2.17,2.76,-5.48,-2.09,-1.47,-2.13,-2.67,-2.83
35181,-253,107,-2.53,63.4,5.3,19.1,8.2,18.8,-1.77,7.56,-0.252,3.33,2.03,3.22,3.9,1.37,-0.661,-1.76,2.96,-0.1
35184,-237,132,7.54,47.5,-1.86,20,-2.25,13.2,0.272,4.78,3.42,7.39,-1.79,3.21,1.69,-1.16,-1.9,0.32,-2.29,1.59
35185,-263,99.7,-1.14,35.1,-7.96,13.7,-8.76,8.59,-7.37,5.56,-3.42,7.19,-5.88,5.88,-1.45,-1.69,-10.2,-0.621,-6.97,4.54
35186,-257,147,1.85,44.3,10.3,13.3,9.91,20.4,7.48,14.7,8.64,5.39,2.1,2.61,3.56,3.33,1.04,3.75,1.14,0.492
35187,-236,131,-4.81,43.6,13.1,19.5,6.86,15.5,4.03,7.45,5.75,9.34,1.17,2.62,-1.34,0.625,-1.17,2.1,0.00203,2.28
35256,-137,115,-4.55,41.7,-10.1,22.7,-3.42,23.4,-4.39,13.8,-1.29,11,-2.05,5.76,-6.64,5.56,-2.99,5.74,-1.61,1.65
35257,-106,116,-3.04,47.5,-13.7,20.2,-9.38,17.1,-12.2,7.79,-5.59,8.99,-5.63,5.21,-7.58,7.09,-5.74,6.73,-3.3,1.97
35258,-152,123,7.16,43.6,-7.15,23.3,-2.34,18.9,-6.96,7.27,-3.06,7.25,-1.11,7.55,-2.67,5.32,-4.32,4.42,-1.22,1.86
35259,-125,106,-5.1,58.9,-1.18,21.3,1.08,19.6,-2.14,11.7,1.06,8.19,-1.32,8.61,-2.53,7.08,-2.7,5.47,-4.52,2.93
35260,-132,107,18.3,56.7,-11.4,20.4,-5.6,23.1,-8.79,13.4,-4.31,8.52,-4.93,6.5,-7.41,5.22,-4.69,6.37,-1.49,-0.0126
35261,-110,103,-2.79,55.3,-7.3,21.2,-2.05,22.1,-4.61,11.7,-5.04,8.16,-2.05,9.1,-5,6.88,-4.79,6.5,-1.84,3.6
35262,-137,116,13.1,48.9,-7.21,23.4,-6.33,20.5,-4.53,12.7,-2.12,9.68,-1.28,6.29,-5.65,6.1,-3.95,4.15,-2.59,0.559
35296,-319,173,8.98,30.6,12.7,13,3.59,9.21,3.52,2.58,-0.271,-4.38,-4.25,-6.71,-4.58,-4.28,-4.19,-6.62,-5.55,-4.72
35299,-89.5,71.8,19,22,11.1,23.1,8.18,22.8,4.03,16.9,4.32,11.4,3.23,14.1,6.4,10.3,4.06,6.95,3.75,9.25
35365,-357,127,19,28.4,25.4,21.8,5.62,7.14,-0.118,-3.83,2.88,1.7,-2.11,3.37,5.2,0.39,4.49,6.9,1.06,-0.677
35366,-94,127,-31.7,31.5,-11.9,19.8,-9.77,10.4,-8.35,5.84,-6.43,4.94,-4.29,2.18,-4.37,0.661,-2.3,0.51,-0.777,-0.606
35368,-203,165,-49.2,29.2,40.5,3.57,14.6,4.98,7.76,12.7,7.28,9.89,-0.121,-10.9,-7.64,0.845,4.98,-0.969,-5.83,-5.96
35370,-155,128,-13.5,47.8,4.14,25.5,-2.52,14.1,-4.1,10.8,-1.45,6.18,0.969,1.97,5.64,-0.722,6.88,-0.519,6.9,-1.99
35371,-195,150,-26.1,24.3,9.7,17.7,-7.39,14.5,-0.0829,2.95,2.65,9.78,2.57,-4.04,2.97,-5.01,-1.99,-5.5,0.525,-4.56
35372,-171,169,-5.24,26.1,-8.21,11.7,-6.19,3.41,-2.08,1.46,-4.5,-2.16,0.0152,-2.24,2.1,-1.62,3.42,-1.65,2.19,-0.225
35373,-135,150,-44.7,46.2,2.08,24.2,-0.74,12.5,1.81,2.98,5.51,-0.642,4.9,2.59,3.04,-0.51,0.109,-3.31,-1.43,-2.55
35375,-180,128,-19.6,37.6,-4.77,27,-1.81,15.8,3.99,11.7,1.47,4.48,4.05,3.02,4.3,-3.58,5.52,-0.927,6.76,-1.91
35376,-178,133,-38.3,17.9,-9.55,21.2,0.299,10.2,-13,3.8,1.39,3.38,2.98,-2.84,3.45,2.2,10.9,3.03,5.1,-1.61
35377,-185,131,-6.9,43.4,-4.23,23,1.46,11.9,-2.9,13.6,3.52,6.28,4.07,2.69,7.88,-0.288,4.53,-1.14,3.69,-3.96
35378,-112,131,-22.8,48.8,-24,37.8,-8.86,13.5,2.84,4.48,2.33,5.89,-1.59,6.61,6.1,-4.96,10.9,-3.48,6.67,-0.377
35379,-128,143,-40.5,51.6,-11.4,27,-2.89,13.5,-5.44,5.04,-3.98,-0.427,3.56,-0.343,0.779,-4.85,2.8,-3.76,3.34,-5.35
35381,-162,125,-27.5,43.1,-2.33,25.1,-0.818,18.3,2.44,7.6,2.14,4,6.99,6.39,6.3,-1.52,5.65,0.889,9.72,1.78
35382,-225,136,-12.9,55.4,5.15,9.13,1.19,2.9,5.97,-0.0895,2.21,5.69,4.96,6.07,-1.34,-2.98,1.1,-5.26,-4.26,-7.87
35383,-151,123,-20.8,45.3,-10.5,28.1,0.156,19.2,-0.047,10.6,4.71,6.5,5.06,1.72,6.68,-1.71,5.16,-2.79,5.17,-3.17
35385,-155,139,-0.321,39.7,2.45,26.6,3.53,18.4,-0.0419,11.9,0.985,6.84,5.24,1.82,3.04,-1.26,5.37,-1.82,6.83,-0.706
35386,-185,148,-25,26.7,8.59,14.2,-4.88,7.92,0.184,4.18,-3.17,-2.97,-3.68,-5.79,2.4,0.227,1.41,-1.78,1.33,-3.83
35387,-130,116,-23.1,39.8,-14.2,32.3,-6.53,25.2,-1.1,14.2,-1.14,8.7,7.06,3.95,6.23,-2.5,10.2,0.19,9.86,-3.33
35388,-167,103,-45.9,36.1,-14.4,23.7,-9.83,12.8,-10.4,8.76,-2.39,2.46,0.924,0.261,9.94,-1.21,4.59,-2.26,7.12,-2.4
35389,-202,114,-8.62,37,-3.72,19.3,6.68,15.5,3.26,9.81,2.69,1.91,3.75,1.32,1.75,-2.61,2.77,2.84,9.22,2.68
35390,-282,190,47.1,18.3,20.3,15.8,4.9,6.59,4.03,2.86,4.06,6.59,5.23,3.29,3.48,1.07,2.44,0.159,-0.963,-0.227
35391,-223,191,-28.1,-10.8,2.47,1.05,-2.21,-0.342,-6.15,3.21,1.92,-1.92,-0.587,-1.57,-0.722,-2.81,-0.176,2.06,6.41,4.25
35392,-238,149,3.41,24.5,9.79,15.9,-0.376,8.36,5.11,9.31,3.25,5.11,1.97,2.1,4.83,1.38,3.46,0.889,2.87,-0.867
35393,-231,140,-6.15,10.3,-2.04,4.55,-4.17,0.725,-0.505,-0.994,-4.62,-0.227,-0.54,-3.02,-0.5,-1.52,0.521,-1.15,1.04,-0.109
35394,-133,178,-42.2,34.1,23.9,15.6,-2.59,11.8,3.22,4.5,-1.93,5.04,0.173,-0.505,4.7,-1.44,2.09,-2.82,-0.522,-3.12
35397,-169,122,-0.329,57.1,-5.9,28.7,6.04,17.8,2.68,11.8,1.15,5.98,3.39,5.33,6,1.59,6.56,0.0775,7.56,-2.11
35398,-233,127,-24.4,22.5,-21.2,5.8,-5.84,3.61,-4.53,2.93,-2.82,-0.188,1.71,-2.82,-0.269,-1.2,-0.926,-6.49,1.63,-5.32
35451,-264,240,16.5,-14.3,18.1,9.77,-5.59,-4.14,-0.798,-4.5,-15,-16,-6.3,3.59,2.25,-6.46,-7.78,-4.93,0.722,0.302
35452,-302,205,19.5,-23.9,-2.43,-2.92,-11.9,-5.17,-4.77,-8.38,-7.03,-7.12,-9.02,-8.52,-8.19,-11,-11.1,-7.15,-2.61,-1.86
35453,-227,166,-17.2,-12.1,-5.75,-3.74,-20.1,-1.63,-18,5.83,-11.8,2.8,-13.3,1.28,-10.6,-4.11,-8.62,-5.76,-2.82,-5.49
35454,-192,148,-31.1,37.6,-1.32,30.2,-16.2,8.4,-8.77,-3.19,-23.2,-11,-2.7,-0.391,-3.3,-9.53,-6.81,-7.87,-1.62,-7.66
35455,-370,200,47.7,-12.6,2.24,9.86,-3.2,-10.9,-9.29,-11.6,-16.7,-15.3,-9.34,-5.25,-6.03,-10.2,-11.7,-7.42,-2.48,-2.38
35456,-300,155,41.4,18,-16.5,14.4,-15.2,-1.16,-12.2,-1.5,-11,-7.43,-8.1,-0.809,-1.5,-0.489,-2.41,-3.57,1.53,-4.41
35457,-310,200,-5.21,-21.5,-3.96,-11.3,-13.7,-7.08,-6.4,-10.1,-5.63,-7.02,-8.7,2.97,1.16,-6.13,-0.014,1.16,-0.22,4.88
35458,-262,200,-18.7,-1.22,15,-1.91,4.79,6.29,-4.23,-8.56,-6.43,-4.38,-3.02,-1.75,1.03,4.37,5.28,2.37,-0.953,-2.86
35459,-245,181,-8.76,13.2,9.32,8.19,-9.1,2.43,-4.7,1.75,-4,-5,-7.53,-1.43,-1.43,-2.2,-3.89,-4.64,-1.07,-2.53
35460,-214,195,-26.4,18.9,-6.34,-9.8,-15,-7.98,-12.8,-6.54,-10.4,-8.32,0.104,-2.57,-1.15,-0.914,-4.5,-3.55,-0.371,-4.88
35461,-225,173,-27.4,48,0.052,0.59,1.77,-4.68,-11,-4.47,-12.2,1.17,-9.42,-1.99,-7.11,-4.95,-0.0835,-1.42,-1.14,-2.14
35465,-141,160,-42.6,51.4,-2.03,13.1,-11,-2.7,2.5,6.38,9.52,-0.0204,3.84,-3.22,-1.45,7.08,-2.4,-1.62,-3.84,-1.36
35467,-110,153,-54.7,58.3,1.28,15.8,-9.31,1.95,5.14,8.86,2.29,-0.81,1.39,-1.69,-1.83,7.3,-1.89,-0.935,-4.94,-5.57
35468,-133,161,-52.9,50.2,1.68,6.08,-4.61,-3.01,3.89,6.11,4.34,-0.833,3.53,-5.89,-0.304,7.15,-1.77,0.262,-2.06,-4.57
35469,-92.5,148,-45.6,55.4,-3.52,15.3,-10.3,5.13,1.99,8.36,4.69,1.53,-1.72,-1.2,-3.29,8.75,-3.22,-1.17,-3.39,-3.7
35470,-108,160,-59.6,48.7,-8.85,11.9,-10.8,1.26,2.16,5.21,4.01,-3.29,2.18,-5.3,-0.627,7.3,-2.71,-1.71,-4.56,-5.8
35471,-116,173,-63.4,51.3,7.24,-0.282,-5.43,-8.52,0.127,6.03,0.209,-2.89,2.63,-9.69,-0.914,6.75,-5.17,0.0721,-2.63,-5
35472,-111,164,-59.4,53.6,4.25,7.85,-4.81,-3.37,4.88,9.81,4.67,-1.06,4.25,-6.39,1.07,8,-2.78,-0.906,-3.95,-5.11
35473,-151,165,-53.7,59.4,4.65,9.93,-3.28,0.47,6.54,8.6,5.57,-1.03,5.51,-6.35,0.0139,7.21,-5.41,-0.857,-2.67,-4.33
35474,-137,178,-49.3,56.9,3.55,6.42,-1.54,-0.349,6.47,6.59,3.5,-1.14,3.7,-6.24,0.172,7.37,-1.55,0.677,-0.676,-2.58
35475,-126,162,-53.5,54.3,2.27,11.8,-7.06,-3.43,3.08,7.79,5.82,0.653,3.68,-3.19,-1.09,4.73,-1.67,-3.47,-3.91,-3.18
35476,-119,137,-34.5,50.9,7.54,9.74,-7.69,-0.646,3.8,7,5.71,1.52,4.13,-3.16,-1.29,7.73,-2.92,-0.945,-2.38,-4.27
35477,-127,169,-54.8,64.7,3.61,10.9,-4.03,-0.445,4.15,8.18,4.77,-0.189,3.42,-6.22,-0.348,7.08,-3.36,-1.54,-3.7,-5.83
35478,-140,179,-50.9,51.1,3.14,7.48,-7.41,-3.03,-1.24,8.45,3.06,-0.865,2.72,-5.38,-0.779,5.69,-2.91,-2.77,-3.56,-5.49
35525,-150,122,-13.5,35.9,1.91,32.2,-3.11,8.83,0.0875,3.92,-0.671,4.3,-2.04,2.94,-0.514,0.719,-3.6,-1.68,-5.12,-3.64
35527,-104,141,-13.6,37.3,8.66,29.4,-1.23,16.8,1.74,9.32,-0.203,7.5,2.12,4.46,-0.875,2.22,-1.38,2.25,-4.1,2.5
35528,-114,144,-19.6,59.2,1.71,24.6,0.754,14.2,5.87,6.17,1.31,2.26,1.31,0.999,0.441,-1.61,-2.18,-0.623,0.735,2.2
35530,-126,152,-26.3,46.6,-2.19,13.8,-6.2,10.4,-4.47,2.34,-3.36,3.76,-0.0214,3.85,1.57,3.31,3,2.42,2.83,-0.322
35532,-112,173,-26.4,23.1,3.76,31.6,-2.13,11.3,7.67,5.98,1.39,5.58,4.68,3.4,1.05,1.95,0.598,1.16,0.823,-1.03
35534,-61.2,142,-34.2,51.8,-0.78,20.4,-10.7,11.7,-2.59,5.46,-3.42,4.67,-1.25,4.43,-0.422,0.23,-4.8,0.917,-1.73,-1.53
35537,-70.8,162,-33,35.7,13.7,18.8,-1.69,14.1,1.95,5.56,2.08,6.45,-1.13,4.12,0.437,3.23,-5.68,1.06,-0.752,1.59
35539,-109,171,-50.3,44.4,9.67,22.2,7.31,11,4.3,8.16,6.78,-1.74,1.65,5.85,4.04,-2.08,2.87,1.07,-0.719,-0.179
35541,-134,155,-17.7,32.8,0.525,28.5,-10.9,13.3,2.03,3.88,-0.423,1.49,-1.57,6.67,-0.971,-3.39,-1.17,2.29,-1,-2.1
35543,-97.4,152,-41,53,3.77,16.1,-3.73,7.82,-0.506,4.91,-2.32,-0.45,-0.817,3.81,-0.686,0.0445,-5.14,-0.652,0.641,-0.505
35545,-328,140,-6.47,45.3,5.47,26.7,-0.676,12.7,-8.4,5.56,3.91,1.87,-0.579,-3.45,-6.81,-0.991,-6.44,-1.91,-0.978,-0.317
35546,-234,147,16.5,31,6.24,19.1,-7.47,4.46,-6.01,6.68,0.298,0.596,-1.35,-1.42,-0.793,5.09,1.01,5.73,0.517,0.0107
35548,-273,156,9.57,-1.48,1.74,23.1,1.08,8.85,3.45,10.2,12.9,4.53,-0.717,-0.59,-3.09,-1.91,-3.24,1.96,3.67,8.25
35549,-206,191,-23.2,15.8,8.81,9.05,10.5,11.8,5.31,5.36,14.1,6.73,6.91,7.29,3.96,4.47,4.73,7.94,7.12,6.75
35550,-254,145,-2.26,12.2,5.23,12.8,-3.88,3.99,-10.5,5.04,5.39,3.74,4.15,0.152,0.625,0.947,-3.35,0.208,4.15,6.9
35551,-260,123,-9.4,2.12,3.92,2.02,-6.2,9.24,-1.79,7.32,6.75,7.06,-2.38,7.28,3.12,2.21,-4.35,2.79,-2.19,3.9
35552,-245,156,7.72,33.8,-6.1,8.85,-0.868,7.48,-6.36,6.92,4.58,-3.5,-0.0388,-3.17,-4.96,5.56,-3.35,-4.62,1.56,4.54
35553,-328,152,0.126,57.5,21,6.71,-13.6,11.5,-12.9,-4.99,1.67,-6.99,-1.91,1.27,-10.7,-8.38,-8.9,-5.98,-6.66,-8.91
35571,-135,150,-27.2,40,-11.1,23.5,-7.51,11.6,2.97,6.88,4.39,2.28,4,1.53,2.27,3.99,-1.7,1.52,-2.06,-1.31
35601,-279,193,-15,29.1,23,8.74,9.69,1.66,8.38,-7.84,-10.9,-2.99,-7.07,-2.82,-1.68,-4.17,-4.78,-6.49,-3.56,-2.35
35602,-155,125,-22.1,45.5,-18.5,5.31,-2.79,-1.57,-5,-11.6,-11.1,-5.86,-0.0358,-9.33,-13.5,-18.1,-14.7,-15.8,-17.6,-13.9
35603,-167,110,-23.2,45,-14.1,15.9,-4.57,0.888,-8.36,-12,-8.6,-6.29,-3.32,-8.14,-13.9,-17.1,-15.2,-15.7,-15.1,-13
35604,-154,147,-61.2,68.3,-21.9,7.68,7.24,10.5,7.03,3.62,8.18,-6.18,3.09,-1.27,2.91,-2.29,-7.53,-1.35,-3.22,-2.46
35605,-260,163,-9.69,24.6,1.18,-22.6,0.548,2.44,4.79,4.92,-0.134,-5.61,-8.44,-5.46,-4.93,-6.21,-8.76,-9.36,-7.28,-6.52
35606,-179,128,-41.2,23.1,6.88,18.4,-5.01,-3.5,0.458,-10.4,-7.64,-5.02,-3.64,-9.29,-13.8,-14.3,-15.7,-16.4,-14.6,-12
35607,-197,125,-8.29,31.9,-15.2,12.5,-6.65,-0.184,-5.13,-8.71,-9.36,-7.87,-1.49,-6.77,-11.4,-12.2,-10.3,-11.5,-14.4,-12.6
35608,-136,104,-36.6,55.2,-23.7,21.1,-2.59,-1.38,-7.03,-7.77,-0.824,-1.49,-4.92,-13,-7.06,-10.4,-14.1,-19.4,-15,-12.9
35609,-84.4,139,-15.5,32,-8.79,19.6,-14.2,7.37,-7.2,3.15,-0.534,-1.37,-5.17,-6.56,-7.74,-13.3,-12.3,-10.6,-8.05,-10.1
35610,-216,200,-32.9,10.5,18,0.43,1.13,-12.7,-6.87,-7.28,-3.48,-4.34,-15.2,-4.98,-4.46,-12.7,-9.49,-8.09,-5.5,-5.1
35611,-149,130,-16.1,43.7,-15.2,13.4,-1.9,-2.38,-6.91,-15.5,-8.79,-4.71,-2.85,-9.91,-8.49,-9.75,-14.8,-19.8,-17.6,-14
35612,-227,123,-30.9,25.6,-5.82,12.6,-7.68,-0.501,-1.67,-5.62,-3.31,-9.08,-7.54,-8.95,-10.5,-13.8,-16.6,-22,-20.1,-16.3
35613,-107,110,-26.6,40.5,-17.3,15.3,-15.3,2.22,-9.49,-6.9,-11.4,-4.75,-4.81,-10.6,-9.67,-10.1,-12.6,-17.9,-16.3,-13.7
35614,-169,195,-64,41.1,12,-17.6,5.17,10,-4.33,8.87,3.51,-2.48,6.31,-4.54,0.0128,6.99,0.112,-2.28,1.47,0.48
35615,-92.9,134,-23.1,41.5,-11.9,16.2,-5.71,6.36,-0.358,4.1,-2.97,-5.41,-4.48,-5.76,-6.44,-9.81,-11.8,-12.4,-11.5,-11.8
35616,-247,132,-17.1,32.3,18.9,17.5,5.3,10.3,1.9,9.33,-1.74,-0.661,-4.68,3.46,2.45,-0.0452,-3.47,-4.2,0.159,-1.94
35734,-305,119,19.1,44.9,7.8,14.8,1.65,-9.46,-2.03,4.36,3.01,-0.633,-2,4.66,-0.762,-1.34,1.58,-0.512,0.442,-4.46
35735,-218,166,-18.4,13,-9.76,16.8,-0.325,-5.52,-7.66,-4.04,-14.8,-9.94,-7.96,-0.481,1.4,1.91,2.33,2.47,2.72,-1.7
35736,-305,196,26.9,-21,16.4,21.1,-5.33,-6.2,6.26,1.36,-5.3,1.48,4.62,-3.35,-6.51,-0.727,1.42,-2.01,-2.55,-0.743
35737,-223,146,4.01,57.5,-10.9,29.6,8.84,-7.05,9.68,-1.46,-4.34,-2.22,3.02,9.89,3.93,-8.24,-6.67,6.89,3.37,-3.85
35738,-225,120,12.2,45.7,-8.63,30.2,1.6,-4.2,10.6,-6.6,1.14,4.12,-1.45,3.62,2.65,2.45,-2,3.84,6.52,-1.22
35739,-263,142,-13.1,35.4,12.9,21,18.4,-5.47,0.11,11.9,-4.54,-8.18,-2.07,-3.69,3.17,2.15,1.28,-1.67,-6.82,0.0298
35741,-287,153,-1.57,38.3,6.16,14.7,3.27,-9.76,0.0318,-16,-8.64,-6.39,-9.94,0.284,-4.48,-0.643,2.91,-0.708,6.53,2.36
35742,-172,158,-5.83,8.66,11.2,11.8,1.72,-4.96,-0.0934,-0.894,-5.33,4.1,-6.88,1.12,-10.1,3.42,-0.317,0.785,-5.28,2.95
35743,-234,131,9.95,49.7,-10.1,15.8,7.33,-1.63,8.27,3.48,-6.95,8.26,4.07,2.57,-4.19,0.533,3.13,4,4.47,1.66
35744,-133,121,-10.7,50.6,-26.7,20.7,-4.17,-0.4,-0.296,0.0202,-0.141,-0.561,-4.97,2.64,-8.93,4.04,-8.47,7.03,-1.86,-6.58
35745,-115,142,18.1,29,3.53,17.9,0.952,17.6,1.41,5.42,0.806,6.95,3.35,5.71,-0.0363,5.25,0.697,9.39,1.39,7.74
35747,-174,158,11.5,-1.94,1.14,8.48,5.48,15.1,-5.44,3.65,-8.19,7.01,-4.17,6.91,-6.43,4.82,-2.3,4.6,-2.99,0.388
35748,-260,148,27.8,37.4,1.15,29.1,14.1,-0.243,17.7,-2.87,2.27,6.9,-0.0659,11.7,4.38,1.91,0.669,4.09,7.82,-1.94
35749,-216,150,2.42,32.8,-1.62,28,7.18,0.817,12.4,0.388,-1.08,3.21,-0.0484,3.88,-2.01,0.165,-0.964,3.86,6.8,-6.92
35945,-84.5,136,-53.5,59.5,2.01,33.7,-7.8,20.3,-2.86,10.9,-0.972,7.7,2.4,4.11,4.18,1.67,2.31,-3.38,5.45,-6.85
35946,-108,155,-53.1,52.5,6.01,22.9,-5.39,7.27,6.53,7.43,2.11,1.11,3.65,-1.42,-1.32,-0.38,-0.591,-3.71,-0.0283,-8.48
35947,-181,138,-9.74,13.1,-5.14,6.21,-2.13,2.24,-7.29,-5.92,-10.1,-4.78,-8.37,-3.13,-1.39,1.53,2.33,0.885,-2.2,-0.18
35948,-142,127,-23.1,26.8,-10.3,21.8,-13.5,3.75,-3.05,0.0285,-0.802,-2.55,-2.93,0.0385,-1.19,-2.71,-4.14,1.16,0.427,-2.67
35949,-139,119,-33.3,28.9,-8.6,16.7,-7.51,13,2.44,4.28,-0.838,2.39,-1.42,5.17,2.56,0.597,-0.997,5.51,1.5,0.973
35950,-129,129,-3.67,29.3,-5.01,16.8,-13.3,7.93,-4.24,0.0996,-0.553,0.953,-2.45,1.41,-2.94,1.67,-3.63,1.93,-0.783,1.63
35951,-130,125,-20.1,35.3,-1.14,22.9,-12.9,7.07,7.09,1.53,-2.04,3.33,0.914,3.71,0.469,3.27,0.782,4.77,-0.222,1.79
35952,-139,101,-6.54,40.9,-9.98,22.4,-8.72,9.47,1.96,3.17,-4.56,5.02,-1.67,4.05,-0.919,1.08,-0.394,4.94,-2.21,1.84
35953,-137,133,-6.95,36.7,-0.61,20.2,-10.7,6.76,-1.08,-2.15,-4.36,1.62,-1.72,1.43,-2.98,-0.342,-1.47,3.58,-2.87,-0.884
35954,-109,95.1,-8.84,16.2,-6.12,12.8,-10.8,6.93,-3.67,3.57,-3.47,5.57,-4.83,5.95,-3.37,-0.22,-7.42,5.62,-4.02,5.5
35955,-145,153,-27.9,14.5,5.86,9.58,-2.55,-5.14,-6.86,-0.0788,-5.36,5.42,-4.13,4.89,-2.1,1.81,3.25,0.731,-0.37,0.0506
35956,-134,119,-12.1,31,-6.12,17.3,-12.1,7.19,-3.06,2.23,-4.13,4.24,-1.2,3.27,0.557,2.14,-0.0388,4.23,-0.56,0.247
35957,-126,116,-19.4,38.4,-2.08,24,-6.32,10.8,-2.91,3.57,-1.45,4.93,-1.13,6.79,1.62,4.82,-0.605,4.23,-0.952,2.7
35958,-135,132,-5.67,47.5,-9.1,20.4,-14.8,5.17,-0.464,1.81,-1.94,1.11,0.572,2.49,-1.5,1.07,-3.23,0.866,-2.66,-0.473
35959,-157,132,-10.9,31.1,-6.43,17.7,-10.1,3.21,-8.28,-3.6,-6.53,0.812,-4.85,0.887,-3.02,-6.82,-3.72,1.56,-1.15,-2.47
35960,-144,126,-9.68,24.2,-9.31,15.7,-6.31,6.99,-3.29,2.34,-3.18,1.91,-1.54,1.35,-0.765,1.96,-1.9,4.37,-0.955,1.49
36036,-258,167,-9.36,0.0116,5.02,1.95,-9.23,-3.18,-0.882,-0.0733,0.315,-1.7,-1.62,-0.9,0.188,-0.538,1.72,2.65,2.99,3.13
36037,-261,190,-46,-1.7,17.6,-6.64,-1.2,0.689,-5.03,-1.68,-3.17,-1.66,-1.79,-2.76,-0.724,-0.362,0.486,1.15,0.236,0.369
